data,date,time,alertDate,category,category_desc,matrix_id,rid,cleaned_city,outLat,outLong,inLat,inLong
עוטף עזה 220,2014-08-02,17:35:52,2014-08-02T17:36:00,1,ירי רקטות וטילים,1,443,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 221,2014-08-02,17:35:52,2014-08-02T17:36:00,1,ירי רקטות וטילים,1,443,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-02,17:39:12,2014-08-02T17:39:00,1,ירי רקטות וטילים,1,444,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 224,2014-08-02,17:39:28,2014-08-02T17:39:00,1,ירי רקטות וטילים,1,445,עוטף עזה,31.0278694,34.8747046,31.513,34.452
 עוטף עזה 223,2014-08-02,17:39:28,2014-08-02T17:39:00,1,ירי רקטות וטילים,1,445,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 223,2014-08-02,17:39:29,2014-08-02T17:39:00,1,ירי רקטות וטילים,1,446,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 221,2014-08-02,17:57:21,2014-08-02T17:57:00,1,ירי רקטות וטילים,1,447,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:00:38,2014-08-02T18:01:00,1,ירי רקטות וטילים,1,448,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-02,18:00:38,2014-08-02T18:01:00,1,ירי רקטות וטילים,1,448,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 247,2014-08-02,18:00:55,2014-08-02T18:01:00,1,ירי רקטות וטילים,1,449,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 224,2014-08-02,18:04:41,2014-08-02T18:05:00,1,ירי רקטות וטילים,1,450,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 217,2014-08-02,18:12:49,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,451,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-02,18:12:49,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,451,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 217,2014-08-02,18:12:53,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,452,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 218,2014-08-02,18:12:53,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,452,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-02,18:12:53,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,452,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 218,2014-08-02,18:13:06,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,453,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-02,18:13:06,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,453,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 247,2014-08-02,18:13:10,2014-08-02T18:13:00,1,ירי רקטות וטילים,1,454,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 224,2014-08-02,18:27:30,2014-08-02T18:28:00,1,ירי רקטות וטילים,1,455,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 237,2014-08-02,18:30:26,2014-08-02T18:30:00,1,ירי רקטות וטילים,1,456,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-02,18:34:15,2014-08-02T18:34:00,1,ירי רקטות וטילים,1,457,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-02,18:39:52,2014-08-02T18:40:00,1,ירי רקטות וטילים,1,458,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 217,2014-08-02,18:39:52,2014-08-02T18:40:00,1,ירי רקטות וטילים,1,458,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:40:12,2014-08-02T18:40:00,1,ירי רקטות וטילים,1,459,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:40:21,2014-08-02T18:40:00,1,ירי רקטות וטילים,1,460,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 218,2014-08-02,18:40:21,2014-08-02T18:40:00,1,ירי רקטות וטילים,1,460,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-02,18:40:34,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,461,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-02,18:40:37,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,462,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 217,2014-08-02,18:40:37,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,462,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:40:49,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,463,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:41:00,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,464,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-02,18:41:13,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,465,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 231,2014-08-02,18:41:13,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,465,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-02,18:41:24,2014-08-02T18:41:00,1,ירי רקטות וטילים,1,466,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-02,18:41:48,2014-08-02T18:42:00,1,ירי רקטות וטילים,1,467,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-08-02,18:45:47,2014-08-02T18:46:00,1,ירי רקטות וטילים,1,468,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 237,2014-08-02,21:14:15,2014-08-02T21:14:00,1,ירי רקטות וטילים,1,469,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 236,2014-08-02,21:14:15,2014-08-02T21:14:00,1,ירי רקטות וטילים,1,469,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 238,2014-08-02,21:14:15,2014-08-02T21:14:00,1,ירי רקטות וטילים,1,469,אשקלון,31.6687885,34.5742523,31.513,34.452
 עוטף עזה 238,2014-08-02,21:14:15,2014-08-02T21:14:00,1,ירי רקטות וטילים,1,469,עוטף עזה,31.046051,34.851612,31.513,34.452
אשקלון 238,2014-08-02,21:14:33,2014-08-02T21:15:00,1,ירי רקטות וטילים,1,470,אשקלון,31.6687885,34.5742523,31.513,34.452
 עוטף עזה 238,2014-08-02,21:14:33,2014-08-02T21:15:00,1,ירי רקטות וטילים,1,470,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-02,21:31:13,2014-08-02T21:31:00,1,ירי רקטות וטילים,1,471,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 237,2014-08-02,21:57:59,2014-08-02T21:58:00,1,ירי רקטות וטילים,1,472,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-03,04:13:16,2014-08-03T04:13:00,1,ירי רקטות וטילים,1,473,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 224,2014-08-03,04:35:49,2014-08-03T04:36:00,1,ירי רקטות וטילים,1,474,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 221,2014-08-03,07:23:48,2014-08-03T07:24:00,1,ירי רקטות וטילים,1,475,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 216,2014-08-03,07:24:11,2014-08-03T07:24:00,1,ירי רקטות וטילים,1,476,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 221,2014-08-03,07:24:11,2014-08-03T07:24:00,1,ירי רקטות וטילים,1,476,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 220,2014-08-03,07:54:52,2014-08-03T07:55:00,1,ירי רקטות וטילים,1,477,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-03,08:50:51,2014-08-03T08:51:00,1,ירי רקטות וטילים,1,478,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 217,2014-08-03,08:50:51,2014-08-03T08:51:00,1,ירי רקטות וטילים,1,478,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-03,09:18:19,2014-08-03T09:18:00,1,ירי רקטות וטילים,1,479,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-03,09:18:21,2014-08-03T09:18:00,1,ירי רקטות וטילים,1,480,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 217,2014-08-03,09:18:21,2014-08-03T09:18:00,1,ירי רקטות וטילים,1,480,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-03,09:18:36,2014-08-03T09:19:00,1,ירי רקטות וטילים,1,481,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 230,2014-08-03,10:01:33,2014-08-03T10:02:00,1,ירי רקטות וטילים,1,482,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 231,2014-08-03,10:01:33,2014-08-03T10:02:00,1,ירי רקטות וטילים,1,482,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-03,10:34:10,2014-08-03T10:34:00,1,ירי רקטות וטילים,1,483,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 221,2014-08-03,10:48:15,2014-08-03T10:48:00,1,ירי רקטות וטילים,1,484,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 218,2014-08-03,11:07:40,2014-08-03T11:08:00,1,ירי רקטות וטילים,1,485,עוטף עזה,31.046051,34.851612,31.513,34.452
 עוטף עזה 217,2014-08-03,11:07:40,2014-08-03T11:08:00,1,ירי רקטות וטילים,1,485,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-03,12:33:01,2014-08-03T12:33:00,1,ירי רקטות וטילים,1,486,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 224,2014-08-03,12:37:54,2014-08-03T12:38:00,1,ירי רקטות וטילים,1,487,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 231,2014-08-03,12:54:26,2014-08-03T12:54:00,1,ירי רקטות וטילים,1,488,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-03,12:54:26,2014-08-03T12:54:00,1,ירי רקטות וטילים,1,489,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-03,12:54:49,2014-08-03T12:55:00,1,ירי רקטות וטילים,1,490,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-03,13:25:09,2014-08-03T13:25:00,1,ירי רקטות וטילים,1,491,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 224,2014-08-03,13:25:09,2014-08-03T13:25:00,1,ירי רקטות וטילים,1,492,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 237,2014-08-03,14:11:41,2014-08-03T14:12:00,1,ירי רקטות וטילים,1,493,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 224,2014-08-03,14:32:49,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,494,עוטף עזה,31.0278694,34.8747046,31.513,34.452
 עוטף עזה 223,2014-08-03,14:32:49,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,494,עוטף עזה,32.0902996,34.7755464,31.513,34.452
 עוטף עזה 224,2014-08-03,14:32:49,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,494,עוטף עזה,31.0278694,34.8747046,31.513,34.452
 עוטף עזה 223,2014-08-03,14:32:49,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,494,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 224,2014-08-03,14:33:22,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,495,עוטף עזה,31.0278694,34.8747046,31.513,34.452
 עוטף עזה 223,2014-08-03,14:33:22,2014-08-03T14:33:00,1,ירי רקטות וטילים,1,495,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 237,2014-08-03,14:56:54,2014-08-03T14:57:00,1,ירי רקטות וטילים,1,496,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 220,2014-08-03,15:08:24,2014-08-03T15:08:00,1,ירי רקטות וטילים,1,497,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-03,15:22:14,2014-08-03T15:22:00,1,ירי רקטות וטילים,1,498,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 231,2014-08-03,15:27:14,2014-08-03T15:27:00,1,ירי רקטות וטילים,1,499,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-03,15:29:35,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,500,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-03,15:29:35,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,500,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 247,2014-08-03,15:29:52,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,501,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 217,2014-08-03,15:30:05,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,502,עוטף עזה,31.046051,34.851612,31.513,34.452
עוטף עזה 217,2014-08-03,15:30:12,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,503,עוטף עזה,31.046051,34.851612,31.513,34.452
 אשקלון 247,2014-08-03,15:30:12,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,503,אשקלון,31.6687885,34.5742523,31.513,34.452
אשקלון 247,2014-08-03,15:30:22,2014-08-03T15:30:00,1,ירי רקטות וטילים,1,504,אשקלון,31.6687885,34.5742523,31.513,34.452
עוטף עזה 218,2014-08-03,15:37:45,2014-08-03T15:38:00,1,ירי רקטות וטילים,1,505,עוטף עזה,31.046051,34.851612,31.513,34.452
באר שבע 292,2014-08-03,16:19:45,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,506,באר שבע,31.2521018,34.7867691,31.513,34.452
באר שבע 292,2014-08-03,16:19:53,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,507,באר שבע,31.2521018,34.7867691,31.513,34.452
 פזורה לקיה,2014-08-03,16:19:53,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,507,פזורה לקיה,31.324884,34.866219,31.513,34.452
 פזורה לקיה,2014-08-03,16:19:53,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,507,פזורה לקיה,31.324884,34.866219,31.513,34.452
באר שבע 292,2014-08-03,16:20:29,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,508,באר שבע,31.2521018,34.7867691,31.513,34.452
 פזורה לקיה,2014-08-03,16:20:29,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,508,פזורה לקיה,31.324884,34.866219,31.513,34.452
 פזורה לקיה,2014-08-03,16:20:29,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,508,פזורה לקיה,31.324884,34.866219,31.513,34.452
 באר שבע 289,2014-08-03,16:20:29,2014-08-03T16:20:00,1,ירי רקטות וטילים,1,508,באר שבע,31.2521018,34.7867691,31.513,34.452
פזורה לקיה,2014-08-03,16:20:42,2014-08-03T16:21:00,1,ירי רקטות וטילים,1,509,פזורה לקיה,31.324884,34.866219,31.513,34.452
 פזורה לקיה,2014-08-03,16:20:42,2014-08-03T16:21:00,1,ירי רקטות וטילים,1,509,פזורה לקיה,31.324884,34.866219,31.513,34.452
 באר שבע 289,2014-08-03,16:20:42,2014-08-03T16:21:00,1,ירי רקטות וטילים,1,509,באר שבע,31.2521018,34.7867691,31.513,34.452
באר שבע 289,2014-08-03,16:20:51,2014-08-03T16:21:00,1,ירי רקטות וטילים,1,510,באר שבע,31.2521018,34.7867691,31.513,34.452
עוטף עזה 224,2014-08-03,16:27:23,2014-08-03T16:27:00,1,ירי רקטות וטילים,1,511,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 223,2014-08-03,16:29:42,2014-08-03T16:30:00,1,ירי רקטות וטילים,1,512,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 223,2014-08-03,16:30:05,2014-08-03T16:30:00,1,ירי רקטות וטילים,1,513,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 224,2014-08-03,16:30:43,2014-08-03T16:31:00,1,ירי רקטות וטילים,1,514,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 224,2014-08-03,16:34:52,2014-08-03T16:35:00,1,ירי רקטות וטילים,1,515,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 223,2014-08-03,16:35:32,2014-08-03T16:36:00,1,ירי רקטות וטילים,1,516,עוטף עזה,32.0902996,34.7755464,31.513,34.452
עוטף עזה 224,2014-08-03,16:39:06,2014-08-03T16:39:00,1,ירי רקטות וטילים,1,517,עוטף עזה,31.0278694,34.8747046,31.513,34.452
עוטף עזה 217,2014-08-03,16:59:55,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,518,עוטף עזה,31.046051,34.851612,31.513,34.452
דן 157,2014-08-03,17:00:11,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,519,דן,33.239637,35.653953,33.2677512,35.5735599
 דן 162,2014-08-03,17:00:11,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,519,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 175,2014-08-03,17:00:11,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,519,שפלה,31.7255977,34.9286096,31.513,34.452
 דן 160,2014-08-03,17:00:11,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,519,דן,33.239637,35.653953,33.2677512,35.5735599
 עוטף עזה 217,2014-08-03,17:00:11,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,519,עוטף עזה,31.046051,34.851612,31.513,34.452
דן 157,2014-08-03,17:00:20,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,520,דן,33.239637,35.653953,33.2677512,35.5735599
 דן 162,2014-08-03,17:00:20,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,520,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 175,2014-08-03,17:00:20,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,520,שפלה,31.7255977,34.9286096,31.513,34.452
 דן 160,2014-08-03,17:00:20,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,520,דן,33.239637,35.653953,33.2677512,35.5735599
דן 157,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,דן,33.239637,35.653953,33.2677512,35.5735599
 דן 162,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 175,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,שפלה,31.7255977,34.9286096,31.513,34.452
 דן 160,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,דן,33.239637,35.653953,33.2677512,35.5735599
 אשדוד 275,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 276,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 280,2014-08-03,17:00:27,2014-08-03T17:00:00,1,ירי רקטות וטילים,1,521,אשדוד,31.804381,34.655314,31.513,34.452
דן 157,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,דן,33.239637,35.653953,33.2677512,35.5735599
 דן 162,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,דן,33.239637,35.653953,33.2677512,35.5735599
 שפלה 175,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,שפלה,31.7255977,34.9286096,31.513,34.452
 דן 160,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,דן,33.239637,35.653953,33.2677512,35.5735599
 אשדוד 275,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,אשדוד,31.804381,34.655314,31.513,34.452
 אשדוד 268,2014-08-03,17:01:01,2014-08-03T17:01:00,1,ירי רקטות וטילים,1,522,אשדוד,31.804381,34.655314,31.513,34.452
